Mortgage ID,Joint Life,Age 1,Gender 1,Life 1 Status Change Date,Age 2,Gender 2,Life 2 Status Change Date,LTV,AER,Loan Amount,Completion Date,Servicing Fee,Portfolio,Valuation Date
4013,Single,105,F,,,,,802.53,802.05,200000,31/12/23,0.0015,Test,31/12/24
4014,Joint Life ,81,M,,,M,,802.29,802.07,300000,31/12/23,0.0015,Test,31/12/24
4015,Single,80,F,,,,,802.3,802.06,450000,31/12/23,0.0015,Test,31/12/24
4016,Single,77,M,,,,,803.55,803.06,100000,31/12/23,0.0015,Test,31/12/24
4017,Joint Life ,83,F,,,F,07/02/22,803.45,803.04,150000,31/12/23,0.0015,Test,31/12/24
4018,Single,91,F,,,,,803.53,803.05,200000,31/12/23,0.0015,Test,31/12/24
4019,Single,105,M,,,,,803.29,803.07,300000,31/12/23,0.0015,Test,31/12/24
4020,Joint Life ,81,F,,,F,07/02/22,803.3,803.06,450000,31/12/23,0.0015,Test,31/12/24
4021,Single,80,F,,,,,804.55,804.06,100000,31/12/23,0.0015,Test,31/12/24
4022,Joint Life ,77,M,,,M,,804.45,804.04,150000,31/12/23,0.0015,Test,31/12/24
4023,Single,83,F,,,,,804.53,804.05,200000,31/12/23,0.0015,Test,31/12/24
4024,Single,91,M,,,,,804.29,804.07,300000,31/12/23,0.0015,Test,31/12/24
4025,Joint Life ,105,F,,,F,08/02/22,804.3,804.06,450000,31/12/23,0.0015,Test,31/12/24
4026,Single,81,F,,,,,805.55,805.06,100000,31/12/23,0.0015,Test,31/12/24
4027,Single,80,M,,,,,805.45,805.04,150000,31/12/23,0.0015,Test,31/12/24
4028,Joint Life ,77,F,,,F,08/02/22,805.53,805.05,200000,31/12/23,0.0015,Test,31/12/24
4029,Single,83,F,,,,,805.29,805.07,300000,31/12/23,0.0015,Test,31/12/24
4030,Joint Life ,91,M,,,M,,805.3,805.06,450000,31/12/23,0.0015,Test,31/12/24
4031,Single,105,F,,,,,806.55,806.06,100000,31/12/23,0.0015,Test,31/12/24
4032,Single,81,M,,,,,806.45,806.04,150000,31/12/23,0.0015,Test,31/12/24
4033,Joint Life ,80,F,,,F,09/02/22,806.53,806.05,200000,31/12/23,0.0015,Test,31/12/24
4034,Single,77,F,,,,,806.29,806.07,300000,31/12/23,0.0015,Test,31/12/24
4035,Single,83,M,,,,,806.3,806.06,450000,31/12/23,0.0015,Test,31/12/24
4036,Joint Life ,91,F,,,F,09/02/22,807.55,807.06,100000,31/12/23,0.0015,Test,31/12/24
4037,Single,105,F,,,,,807.45,807.04,150000,31/12/23,0.0015,Test,31/12/24
4038,Joint Life ,81,M,,,M,,807.53,807.05,200000,31/12/23,0.0015,Test,31/12/24
4039,Single,80,F,,,,,807.29,807.07,300000,31/12/23,0.0015,Test,31/12/24
4040,Single,77,M,,,,,807.3,807.06,450000,31/12/23,0.0015,Test,31/12/24
4041,Joint Life ,83,F,,,F,10/02/22,808.55,808.06,100000,31/12/23,0.0015,Test,31/12/24
4042,Single,91,F,,,,,808.45,808.04,150000,31/12/23,0.0015,Test,31/12/24
4043,Single,105,M,,,,,808.53,808.05,200000,31/12/23,0.0015,Test,31/12/24
4044,Joint Life ,81,F,,,F,10/02/22,808.29,808.07,300000,31/12/23,0.0015,Test,31/12/24
4045,Single,80,F,,,,,808.3,808.06,450000,31/12/23,0.0015,Test,31/12/24
4046,Joint Life ,77,M,,,M,,809.55,809.06,100000,31/12/23,0.0015,Test,31/12/24
4047,Single,83,F,,,,,809.45,809.04,150000,31/12/23,0.0015,Test,31/12/24
4048,Single,91,M,,,,,809.53,809.05,200000,31/12/23,0.0015,Test,31/12/24
4049,Joint Life ,105,F,,,F,11/02/22,809.29,809.07,300000,31/12/23,0.0015,Test,31/12/24
4050,Single,81,F,,,,,809.3,809.06,450000,31/12/23,0.0015,Test,31/12/24
4051,Single,80,M,,,,,810.55,810.06,100000,31/12/23,0.0015,Test,31/12/24
4052,Joint Life ,77,F,,,F,11/02/22,810.45,810.04,150000,31/12/23,0.0015,Test,31/12/24
4053,Single,83,F,,,,,810.53,810.05,200000,31/12/23,0.0015,Test,31/12/24
4054,Joint Life ,91,M,,,M,,810.29,810.07,300000,31/12/23,0.0015,Test,31/12/24
4055,Single,105,F,,,,,810.3,810.06,450000,31/12/23,0.0015,Test,31/12/24
4056,Single,81,M,,,,,811.55,811.06,100000,31/12/23,0.0015,Test,31/12/24
4057,Joint Life ,80,F,,,F,12/02/22,811.45,811.04,150000,31/12/23,0.0015,Test,31/12/24
4058,Single,77,F,,,,,811.53,811.05,200000,31/12/23,0.0015,Test,31/12/24
4059,Single,83,M,,,,,811.29,811.07,300000,31/12/23,0.0015,Test,31/12/24
4060,Joint Life ,91,F,,,F,12/02/22,811.3,811.06,450000,31/12/23,0.0015,Test,31/12/24
4061,Single,105,F,,,,,812.55,812.06,100000,31/12/23,0.0015,Test,31/12/24
4062,Joint Life ,81,M,,,M,,812.45,812.04,150000,31/12/23,0.0015,Test,31/12/24
4063,Single,80,F,,,,,812.53,812.05,200000,31/12/23,0.0015,Test,31/12/24
4064,Single,77,M,,,,,812.29,812.07,300000,31/12/23,0.0015,Test,31/12/24
4065,Joint Life ,83,F,,,F,13/02/22,812.3,812.06,450000,31/12/23,0.0015,Test,31/12/24
4066,Single,91,F,,,,,813.55,813.06,100000,31/12/23,0.0015,Test,31/12/24
4067,Single,105,M,,,,,813.45,813.04,150000,31/12/23,0.0015,Test,31/12/24
4068,Joint Life ,81,F,,,F,13/02/22,813.53,813.05,200000,31/12/23,0.0015,Test,31/12/24
4069,Single,80,F,,,,,813.29,813.07,300000,31/12/23,0.0015,Test,31/12/24
4070,Joint Life ,77,M,,,M,,813.3,813.06,450000,31/12/23,0.0015,Test,31/12/24
4071,Single,83,F,,,,,814.55,814.06,100000,31/12/23,0.0015,Test,31/12/24
4072,Single,91,M,,,,,814.45,814.04,150000,31/12/23,0.0015,Test,31/12/24
4073,Joint Life ,105,F,,,F,14/02/22,814.53,814.05,200000,31/12/23,0.0015,Test,31/12/24
4074,Single,81,F,,,,,814.29,814.07,300000,31/12/23,0.0015,Test,31/12/24
4075,Single,80,M,,,,,814.3,814.06,450000,31/12/23,0.0015,Test,31/12/24
4076,Joint Life ,77,F,,,F,14/02/22,815.55,815.06,100000,31/12/23,0.0015,Test,31/12/24
4077,Single,83,F,,,,,815.45,815.04,150000,31/12/23,0.0015,Test,31/12/24
4078,Joint Life ,91,M,,,M,,815.53,815.05,200000,31/12/23,0.0015,Test,31/12/24
4079,Single,105,F,,,,,815.29,815.07,300000,31/12/23,0.0015,Test,31/12/24
4080,Single,81,M,,,,,815.3,815.06,450000,31/12/23,0.0015,Test,31/12/24
4081,Joint Life ,80,F,,,F,15/02/22,816.55,816.06,100000,31/12/23,0.0015,Test,31/12/24
4082,Single,77,F,,,,,816.45,816.04,150000,31/12/23,0.0015,Test,31/12/24
4083,Single,83,M,,,,,816.53,816.05,200000,31/12/23,0.0015,Test,31/12/24
4084,Joint Life ,91,F,,,F,15/02/22,816.29,816.07,300000,31/12/23,0.0015,Test,31/12/24
4085,Single,105,F,,,,,816.3,816.06,450000,31/12/23,0.0015,Test,31/12/24
4086,Joint Life ,81,M,,,M,,817.55,817.06,100000,31/12/23,0.0015,Test,31/12/24
4087,Single,80,F,,,,,817.45,817.04,150000,31/12/23,0.0015,Test,31/12/24
4088,Single,77,M,,,,,817.53,817.05,200000,31/12/23,0.0015,Test,31/12/24
4089,Joint Life ,83,F,,,F,16/02/22,817.29,817.07,300000,31/12/23,0.0015,Test,31/12/24
4090,Single,91,F,,,,,817.3,817.06,450000,31/12/23,0.0015,Test,31/12/24
4091,Single,105,M,,,,,818.55,818.06,100000,31/12/23,0.0015,Test,31/12/24
4092,Joint Life ,81,F,,,F,16/02/22,818.45,818.04,150000,31/12/23,0.0015,Test,31/12/24
4093,Single,80,F,,,,,818.53,818.05,200000,31/12/23,0.0015,Test,31/12/24
4094,Joint Life ,77,M,,,M,,818.29,818.07,300000,31/12/23,0.0015,Test,31/12/24
4095,Single,83,F,,,,,818.3,818.06,450000,31/12/23,0.0015,Test,31/12/24
4096,Single,91,M,,,,,819.55,819.06,100000,31/12/23,0.0015,Test,31/12/24
4097,Joint Life ,105,F,,,F,17/02/22,819.45,819.04,150000,31/12/23,0.0015,Test,31/12/24
4098,Single,81,F,,,,,819.53,819.05,200000,31/12/23,0.0015,Test,31/12/24
4099,Single,80,M,,,,,819.29,819.07,300000,31/12/23,0.0015,Test,31/12/24
4100,Joint Life ,77,F,,,F,17/02/22,819.3,819.06,450000,31/12/23,0.0015,Test,31/12/24
4101,Single,83,F,,,,,820.55,820.06,100000,31/12/23,0.0015,Test,31/12/24
4102,Joint Life ,91,M,,,M,,820.45,820.04,150000,31/12/23,0.0015,Test,31/12/24
4103,Single,105,F,,,,,820.53,820.05,200000,31/12/23,0.0015,Test,31/12/24
4104,Single,81,M,,,,,820.29,820.07,300000,31/12/23,0.0015,Test,31/12/24
4105,Joint Life ,80,F,,,F,14/11/21,820.3,820.06,450000,31/12/23,0.0015,Test,31/12/24
4106,Single,77,F,,,,,821.55,821.06,100000,31/12/23,0.0015,Test,31/12/24
4107,Joint Life ,83,M,,,M,,821.45,821.04,150000,31/12/23,0.0015,Test,31/12/24
4108,Single,91,F,,,,,821.53,821.05,200000,31/12/23,0.0015,Test,31/12/24
4109,Single,105,M,,,,,821.29,821.07,300000,31/12/23,0.0015,Test,31/12/24
4110,Joint Life ,81,F,,,F,15/11/21,821.3,821.06,450000,31/12/23,0.0015,Test,31/12/24
4111,Single,80,F,,,,,822.55,822.06,100000,31/12/23,0.0015,Test,31/12/24
4112,Single,77,M,,,,,822.45,822.04,150000,31/12/23,0.0015,Test,31/12/24
4113,Joint Life ,83,F,,,F,15/11/21,822.53,822.05,200000,31/12/23,0.0015,Test,31/12/24
4114,Single,91,F,,,,,822.29,822.07,300000,31/12/23,0.0015,Test,31/12/24
4115,Joint Life ,105,M,,,M,,822.3,822.06,450000,31/12/23,0.0015,Test,31/12/24
4116,Single,81,F,,,,,823.55,823.06,100000,31/12/23,0.0015,Test,31/12/24
4117,Single,80,M,,,,,823.45,823.04,150000,31/12/23,0.0015,Test,31/12/24
4118,Joint Life ,77,F,,,F,16/11/21,823.53,823.05,200000,31/12/23,0.0015,Test,31/12/24
4119,Single,83,F,,,,,823.29,823.07,300000,31/12/23,0.0015,Test,31/12/24
4120,Single,91,M,,,,,823.3,823.06,450000,31/12/23,0.0015,Test,31/12/24
4121,Joint Life ,105,F,,,F,16/11/21,824.55,824.06,100000,31/12/23,0.0015,Test,31/12/24
4122,Single,81,F,,,,,824.45,824.04,150000,31/12/23,0.0015,Test,31/12/24
4123,Joint Life ,80,M,,,M,,824.53,824.05,200000,31/12/23,0.0015,Test,31/12/24
4124,Single,77,F,,,,,824.29,824.07,300000,31/12/23,0.0015,Test,31/12/24
4125,Single,83,M,,,,,824.3,824.06,450000,31/12/23,0.0015,Test,31/12/24
4126,Joint Life ,91,F,,,F,17/11/21,825.55,825.06,100000,31/12/23,0.0015,Test,31/12/24
4127,Single,105,F,,,,,825.45,825.04,150000,31/12/23,0.0015,Test,31/12/24
4128,Single,81,M,,,,,825.53,825.05,200000,31/12/23,0.0015,Test,31/12/24
4129,Joint Life ,80,F,,,F,17/11/21,825.29,825.07,300000,31/12/23,0.0015,Test,31/12/24
4130,Single,77,F,,,,,825.3,825.06,450000,31/12/23,0.0015,Test,31/12/24
4131,Joint Life ,83,M,,,M,,826.55,826.06,100000,31/12/23,0.0015,Test,31/12/24
4132,Single,91,F,,,,,826.45,826.04,150000,31/12/23,0.0015,Test,31/12/24
4133,Single,105,M,,,,,826.53,826.05,200000,31/12/23,0.0015,Test,31/12/24
4134,Joint Life ,81,F,,,F,18/11/21,826.29,826.07,300000,31/12/23,0.0015,Test,31/12/24
4135,Single,80,F,,,,,826.3,826.06,450000,31/12/23,0.0015,Test,31/12/24
4136,Single,77,M,,,,,827.55,827.06,100000,31/12/23,0.0015,Test,31/12/24
4137,Joint Life ,83,F,,,F,18/11/21,827.45,827.04,150000,31/12/23,0.0015,Test,31/12/24
4138,Single,91,F,,,,,827.53,827.05,200000,31/12/23,0.0015,Test,31/12/24
4139,Joint Life ,105,M,,,M,,827.29,827.07,300000,31/12/23,0.0015,Test,31/12/24
4140,Single,81,F,,,,,827.3,827.06,450000,31/12/23,0.0015,Test,31/12/24
4141,Single,80,M,,,,,828.55,828.06,100000,31/12/23,0.0015,Test,31/12/24
4142,Joint Life ,77,F,,,F,19/11/21,828.45,828.04,150000,31/12/23,0.0015,Test,31/12/24
4143,Single,83,F,,,,,828.53,828.05,200000,31/12/23,0.0015,Test,31/12/24
4144,Single,91,M,,,,,828.29,828.07,300000,31/12/23,0.0015,Test,31/12/24
4145,Joint Life ,105,F,,,F,19/11/21,828.3,828.06,450000,31/12/23,0.0015,Test,31/12/24
4146,Single,81,F,,,,,829.55,829.06,100000,31/12/23,0.0015,Test,31/12/24
4147,Joint Life ,80,M,,,M,,829.45,829.04,150000,31/12/23,0.0015,Test,31/12/24
4148,Single,77,F,,,,,829.53,829.05,200000,31/12/23,0.0015,Test,31/12/24
4149,Single,83,M,,,,,829.29,829.07,300000,31/12/23,0.0015,Test,31/12/24
4150,Joint Life ,91,F,,,F,20/11/21,829.3,829.06,450000,31/12/23,0.0015,Test,31/12/24
4151,Single,105,F,,,,,830.55,830.06,100000,31/12/23,0.0015,Test,31/12/24
4152,Single,81,M,,,,,830.45,830.04,150000,31/12/23,0.0015,Test,31/12/24
4153,Joint Life ,80,F,,,F,20/11/21,830.53,830.05,200000,31/12/23,0.0015,Test,31/12/24
4154,Single,77,F,,,,,830.29,830.07,300000,31/12/23,0.0015,Test,31/12/24
4155,Joint Life ,83,M,,,M,,830.3,830.06,450000,31/12/23,0.0015,Test,31/12/24
4156,Single,91,F,,,,,831.55,831.06,100000,31/12/23,0.0015,Test,31/12/24
4157,Single,105,M,,,,,831.45,831.04,150000,31/12/23,0.0015,Test,31/12/24
4158,Joint Life ,81,F,,,F,21/11/21,831.53,831.05,200000,31/12/23,0.0015,Test,31/12/24
4159,Single,80,F,,,,,831.29,831.07,300000,31/12/23,0.0015,Test,31/12/24
4160,Single,77,M,,,,,831.3,831.06,450000,31/12/23,0.0015,Test,31/12/24
4161,Joint Life ,83,F,,,F,21/11/21,832.55,832.06,100000,31/12/23,0.0015,Test,31/12/24
4162,Single,91,F,,,,,832.45,832.04,150000,31/12/23,0.0015,Test,31/12/24
4163,Joint Life ,105,M,,,M,,832.53,832.05,200000,31/12/23,0.0015,Test,31/12/24
4164,Single,81,F,,,,,832.29,832.07,300000,31/12/23,0.0015,Test,31/12/24
4165,Single,80,M,,,,,832.3,832.06,450000,31/12/23,0.0015,Test,31/12/24
4166,Joint Life ,77,F,,,F,22/11/21,833.55,833.06,100000,31/12/23,0.0015,Test,31/12/24
4167,Single,83,F,,,,,833.45,833.04,150000,31/12/23,0.0015,Test,31/12/24
4168,Single,91,M,,,,,833.53,833.05,200000,31/12/23,0.0015,Test,31/12/24
4169,Joint Life ,105,F,,,F,22/11/21,833.29,833.07,300000,31/12/23,0.0015,Test,31/12/24
4170,Single,81,F,,,,,833.3,833.06,450000,31/12/23,0.0015,Test,31/12/24
4171,Joint Life ,80,M,,,M,,834.55,834.06,100000,31/12/23,0.0015,Test,31/12/24
4172,Single,77,F,,,,,834.45,834.04,150000,31/12/23,0.0015,Test,31/12/24
4173,Single,83,M,,,,,834.53,834.05,200000,31/12/23,0.0015,Test,31/12/24
4174,Joint Life ,91,F,,,F,23/11/21,834.29,834.07,300000,31/12/23,0.0015,Test,31/12/24
4175,Single,105,F,,,,,834.3,834.06,450000,31/12/23,0.0015,Test,31/12/24
4176,Single,81,M,,,,,835.55,835.06,100000,31/12/23,0.0015,Test,31/12/24
4177,Joint Life ,80,F,,,F,23/11/21,835.45,835.04,150000,31/12/23,0.0015,Test,31/12/24
4178,Single,77,F,,,,,835.53,835.05,200000,31/12/23,0.0015,Test,31/12/24
4179,Joint Life ,83,M,,,M,,835.29,835.07,300000,31/12/23,0.0015,Test,31/12/24
4180,Single,91,F,,,,,835.3,835.06,450000,31/12/23,0.0015,Test,31/12/24
4181,Single,105,M,,,,,836.55,836.06,100000,31/12/23,0.0015,Test,31/12/24
4182,Joint Life ,81,F,,,F,24/11/21,836.45,836.04,150000,31/12/23,0.0015,Test,31/12/24
4183,Single,80,F,,,,,836.53,836.05,200000,31/12/23,0.0015,Test,31/12/24
4184,Single,77,M,,,,,836.29,836.07,300000,31/12/23,0.0015,Test,31/12/24
4185,Joint Life ,83,F,,,F,24/11/21,836.3,836.06,450000,31/12/23,0.0015,Test,31/12/24
4186,Single,91,F,,,,,837.55,837.06,100000,31/12/23,0.0015,Test,31/12/24
4187,Joint Life ,105,M,,,M,,837.45,837.04,150000,31/12/23,0.0015,Test,31/12/24
4188,Single,81,F,,,,,837.53,837.05,200000,31/12/23,0.0015,Test,31/12/24
4189,Single,80,M,,,,,837.29,837.07,300000,31/12/23,0.0015,Test,31/12/24
4190,Joint Life ,77,F,,,F,25/11/21,837.3,837.06,450000,31/12/23,0.0015,Test,31/12/24
4191,Single,83,F,,,,,838.55,838.06,100000,31/12/23,0.0015,Test,31/12/24
4192,Single,91,M,,,,,838.45,838.04,150000,31/12/23,0.0015,Test,31/12/24
4193,Joint Life ,105,F,,,F,25/11/21,838.53,838.05,200000,31/12/23,0.0015,Test,31/12/24
4194,Single,81,F,,,,,838.29,838.07,300000,31/12/23,0.0015,Test,31/12/24
4195,Joint Life ,80,M,,,M,,838.3,838.06,450000,31/12/23,0.0015,Test,31/12/24
4196,Single,77,F,,,,,839.55,839.06,100000,31/12/23,0.0015,Test,31/12/24
4197,Single,83,M,,,,,839.45,839.04,150000,31/12/23,0.0015,Test,31/12/24
4198,Joint Life ,91,F,,,F,26/11/21,839.53,839.05,200000,31/12/23,0.0015,Test,31/12/24
4199,Single,105,F,,,,,839.29,839.07,300000,31/12/23,0.0015,Test,31/12/24
4200,Single,81,M,,,,,839.3,839.06,450000,31/12/23,0.0015,Test,31/12/24
4201,Joint Life ,80,F,,,F,26/11/21,840.55,840.06,100000,31/12/23,0.0015,Test,31/12/24
4202,Single,77,F,,,,,840.45,840.04,150000,31/12/23,0.0015,Test,31/12/24
4203,Joint Life ,83,M,,,M,,840.53,840.05,200000,31/12/23,0.0015,Test,31/12/24
4204,Single,91,F,,,,,840.29,840.07,300000,31/12/23,0.0015,Test,31/12/24
4205,Single,105,M,,,,,840.3,840.06,450000,31/12/23,0.0015,Test,31/12/24
4206,Joint Life ,81,F,,,F,27/11/21,841.55,841.06,100000,31/12/23,0.0015,Test,31/12/24
4207,Single,80,F,,,,,841.45,841.04,150000,31/12/23,0.0015,Test,31/12/24
4208,Single,77,M,,,,,841.53,841.05,200000,31/12/23,0.0015,Test,31/12/24
4209,Joint Life ,83,F,,,F,27/11/21,841.29,841.07,300000,31/12/23,0.0015,Test,31/12/24
4210,Single,91,F,,,,,841.3,841.06,450000,31/12/23,0.0015,Test,31/12/24
4211,Joint Life ,105,M,,,M,,842.55,842.06,100000,31/12/23,0.0015,Test,31/12/24
4212,Single,81,F,,,,,842.45,842.04,150000,31/12/23,0.0015,Test,31/12/24
4213,Single,80,M,,,,,842.53,842.05,200000,31/12/23,0.0015,Test,31/12/24
4214,Joint Life ,77,F,,,F,28/11/21,842.29,842.07,300000,31/12/23,0.0015,Test,31/12/24
4215,Single,83,F,,,,,842.3,842.06,450000,31/12/23,0.0015,Test,31/12/24
4216,Single,91,M,,,,,843.55,843.06,100000,31/12/23,0.0015,Test,31/12/24
4217,Joint Life ,105,F,,,F,28/11/21,843.45,843.04,150000,31/12/23,0.0015,Test,31/12/24
4218,Single,81,F,,,,,843.53,843.05,200000,31/12/23,0.0015,Test,31/12/24
4219,Joint Life ,80,M,,,M,,843.29,843.07,300000,31/12/23,0.0015,Test,31/12/24
4220,Single,77,F,,,,,843.3,843.06,450000,31/12/23,0.0015,Test,31/12/24
4221,Single,83,M,,,,,844.55,844.06,100000,31/12/23,0.0015,Test,31/12/24
4222,Joint Life ,91,F,,,F,29/11/21,844.45,844.04,150000,31/12/23,0.0015,Test,31/12/24
4223,Single,105,F,,,,,844.53,844.05,200000,31/12/23,0.0015,Test,31/12/24
4224,Single,81,M,,,,,844.29,844.07,300000,31/12/23,0.0015,Test,31/12/24
4225,Joint Life ,80,F,,,F,29/11/21,844.3,844.06,450000,31/12/23,0.0015,Test,31/12/24
4226,Single,77,F,,,,,845.55,845.06,100000,31/12/23,0.0015,Test,31/12/24
4227,Joint Life ,83,M,,,M,,845.45,845.04,150000,31/12/23,0.0015,Test,31/12/24
4228,Single,91,F,,,,,845.53,845.05,200000,31/12/23,0.0015,Test,31/12/24
4229,Single,105,M,,,,,845.29,845.07,300000,31/12/23,0.0015,Test,31/12/24
4230,Joint Life ,81,F,,,F,30/11/21,845.3,845.06,450000,31/12/23,0.0015,Test,31/12/24
4231,Single,80,F,,,,,846.55,846.06,100000,31/12/23,0.0015,Test,31/12/24
4232,Single,77,M,,,,,846.45,846.04,150000,31/12/23,0.0015,Test,31/12/24
4233,Joint Life ,83,F,,,F,30/11/21,846.53,846.05,200000,31/12/23,0.0015,Test,31/12/24
4234,Single,91,F,,,,,846.29,846.07,300000,31/12/23,0.0015,Test,31/12/24
4235,Joint Life ,105,M,,,M,,846.3,846.06,450000,31/12/23,0.0015,Test,31/12/24
4236,Single,81,F,,,,,847.55,847.06,100000,31/12/23,0.0015,Test,31/12/24
4237,Single,80,M,,,,,847.45,847.04,150000,31/12/23,0.0015,Test,31/12/24
4238,Joint Life ,77,F,,,F,01/12/21,847.53,847.05,200000,31/12/23,0.0015,Test,31/12/24
4239,Single,83,F,,,,,847.29,847.07,300000,31/12/23,0.0015,Test,31/12/24
4240,Single,91,M,,,,,847.3,847.06,450000,31/12/23,0.0015,Test,31/12/24
4241,Joint Life ,105,F,,,F,01/12/21,848.55,848.06,100000,31/12/23,0.0015,Test,31/12/24
4242,Single,81,F,,,,,848.45,848.04,150000,31/12/23,0.0015,Test,31/12/24
4243,Joint Life ,80,M,,,M,,848.53,848.05,200000,31/12/23,0.0015,Test,31/12/24
4244,Single,77,F,,,,,848.29,848.07,300000,31/12/23,0.0015,Test,31/12/24
4245,Single,83,M,,,,,848.3,848.06,450000,31/12/23,0.0015,Test,31/12/24
4246,Joint Life ,91,F,,,F,02/12/21,849.55,849.06,100000,31/12/23,0.0015,Test,31/12/24
4247,Single,105,F,,,,,849.45,849.04,150000,31/12/23,0.0015,Test,31/12/24
4248,Single,81,M,,,,,849.53,849.05,200000,31/12/23,0.0015,Test,31/12/24
4249,Joint Life ,80,F,,,F,02/12/21,849.29,849.07,300000,31/12/23,0.0015,Test,31/12/24
4250,Single,77,F,,,,,849.3,849.06,450000,31/12/23,0.0015,Test,31/12/24
4251,Joint Life ,83,M,,,M,,850.55,850.06,100000,31/12/23,0.0015,Test,31/12/24
4252,Single,91,F,,,,,850.45,850.04,150000,31/12/23,0.0015,Test,31/12/24
4253,Single,105,M,,,,,850.53,850.05,200000,31/12/23,0.0015,Test,31/12/24
4254,Joint Life ,81,F,,,F,03/12/21,850.29,850.07,300000,31/12/23,0.0015,Test,31/12/24
4255,Single,80,F,,,,,850.3,850.06,450000,31/12/23,0.0015,Test,31/12/24
4256,Single,77,M,,,,,851.55,851.06,100000,31/12/23,0.0015,Test,31/12/24
4257,Joint Life ,83,F,,,F,03/12/21,851.45,851.04,150000,31/12/23,0.0015,Test,31/12/24
4258,Single,91,F,,,,,851.53,851.05,200000,31/12/23,0.0015,Test,31/12/24
4259,Joint Life ,105,M,,,M,,851.29,851.07,300000,31/12/23,0.0015,Test,31/12/24
4260,Single,81,F,,,,,851.3,851.06,450000,31/12/23,0.0015,Test,31/12/24
4261,Single,80,M,,,,,852.55,852.06,100000,31/12/23,0.0015,Test,31/12/24
4262,Joint Life ,77,F,,,F,04/12/21,852.45,852.04,150000,31/12/23,0.0015,Test,31/12/24
4263,Single,83,F,,,,,852.53,852.05,200000,31/12/23,0.0015,Test,31/12/24
4264,Single,91,M,,,,,852.29,852.07,300000,31/12/23,0.0015,Test,31/12/24
4265,Joint Life ,105,F,,,F,04/12/21,852.3,852.06,450000,31/12/23,0.0015,Test,31/12/24
4266,Single,81,F,,,,,853.55,853.06,100000,31/12/23,0.0015,Test,31/12/24
4267,Joint Life ,80,M,,,M,,853.45,853.04,150000,31/12/23,0.0015,Test,31/12/24
4268,Single,77,F,,,,,853.53,853.05,200000,31/12/23,0.0015,Test,31/12/24
4269,Single,83,M,,,,,853.29,853.07,300000,31/12/23,0.0015,Test,31/12/24
4270,Joint Life ,91,F,,,F,05/12/21,853.3,853.06,450000,31/12/23,0.0015,Test,31/12/24
4271,Single,105,F,,,,,854.55,854.06,100000,31/12/23,0.0015,Test,31/12/24
4272,Single,81,M,,,,,854.45,854.04,150000,31/12/23,0.0015,Test,31/12/24
4273,Joint Life ,80,F,,,F,05/12/21,854.53,854.05,200000,31/12/23,0.0015,Test,31/12/24
4274,Single,77,F,,,,,854.29,854.07,300000,31/12/23,0.0015,Test,31/12/24
4275,Joint Life ,83,M,,,M,,854.3,854.06,450000,31/12/23,0.0015,Test,31/12/24
4276,Single,91,F,,,,,855.55,855.06,100000,31/12/23,0.0015,Test,31/12/24
4277,Single,105,M,,,,,855.45,855.04,150000,31/12/23,0.0015,Test,31/12/24
4278,Joint Life ,81,F,,,F,06/12/21,855.53,855.05,200000,31/12/23,0.0015,Test,31/12/24
4279,Single,80,F,,,,,855.29,855.07,300000,31/12/23,0.0015,Test,31/12/24
4280,Single,77,M,,,,,855.3,855.06,450000,31/12/23,0.0015,Test,31/12/24
4281,Joint Life ,83,F,,,F,06/12/21,856.55,856.06,100000,31/12/23,0.0015,Test,31/12/24
4282,Single,91,F,,,,,856.45,856.04,150000,31/12/23,0.0015,Test,31/12/24
4283,Joint Life ,105,M,,,M,,856.53,856.05,200000,31/12/23,0.0015,Test,31/12/24
4284,Single,81,F,,,,,856.29,856.07,300000,31/12/23,0.0015,Test,31/12/24
4285,Single,80,M,,,,,856.3,856.06,450000,31/12/23,0.0015,Test,31/12/24
4286,Joint Life ,77,F,,,F,07/12/21,857.55,857.06,100000,31/12/23,0.0015,Test,31/12/24
4287,Single,83,F,,,,,857.45,857.04,150000,31/12/23,0.0015,Test,31/12/24
4288,Single,91,M,,,,,857.53,857.05,200000,31/12/23,0.0015,Test,31/12/24
4289,Joint Life ,105,F,,,F,07/12/21,857.29,857.07,300000,31/12/23,0.0015,Test,31/12/24
4290,Single,81,F,,,,,857.3,857.06,450000,31/12/23,0.0015,Test,31/12/24
4291,Joint Life ,80,M,,,M,,858.55,858.06,100000,31/12/23,0.0015,Test,31/12/24
4292,Single,77,F,,,,,858.45,858.04,150000,31/12/23,0.0015,Test,31/12/24
4293,Single,83,M,,,,,858.53,858.05,200000,31/12/23,0.0015,Test,31/12/24
4294,Joint Life ,91,F,,,F,08/12/21,858.29,858.07,300000,31/12/23,0.0015,Test,31/12/24
4295,Single,105,F,,,,,858.3,858.06,450000,31/12/23,0.0015,Test,31/12/24
4296,Single,81,M,,,,,859.55,859.06,100000,31/12/23,0.0015,Test,31/12/24
4297,Joint Life ,80,F,,,F,08/12/21,859.45,859.04,150000,31/12/23,0.0015,Test,31/12/24
4298,Single,77,F,,,,,859.53,859.05,200000,31/12/23,0.0015,Test,31/12/24
4299,Joint Life ,83,M,,,M,,859.29,859.07,300000,31/12/23,0.0015,Test,31/12/24
4300,Single,91,F,,,,,859.3,859.06,450000,31/12/23,0.0015,Test,31/12/24
